2026-06-17 16:41:22 | INFO     | src.models.logistic_regression           | Logistic Regression initialized
2026-06-17 20:44:38 | INFO     | src.training.cross_validation            | Starting 5-fold stratified CV  (n=188,296, n_jobs=-1) …
2026-06-17 20:44:49 | INFO     | src.training.cross_validation            |   CV accuracy  : 0.999942 ± 0.000046
2026-06-17 20:44:49 | INFO     | src.training.cross_validation            |   CV precision : 0.999942 ± 0.000046
2026-06-17 20:44:49 | INFO     | src.training.cross_validation            |   CV recall    : 0.999942 ± 0.000046
2026-06-17 20:44:49 | INFO     | src.training.cross_validation            |   CV f1        : 0.999942 ± 0.000046
2026-06-17 20:44:49 | INFO     | src.training.cross_validation            |   CV roc_auc   : 0.999999 ± 0.000002
2026-06-17 20:44:49 | INFO     | src.training.cross_validation            | CV complete in 11.2s  |  ROC AUC: 1.0000 ± 0.0000
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 | [Logistic Regression] Cross Validation (5 folds)
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_n_splits: 5
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_elapsed_s: 11.19
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_mean_accuracy: 0.999942
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_std_accuracy: 4.6e-05
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_mean_precision: 0.999942
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_std_precision: 4.6e-05
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_mean_recall: 0.999942
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_std_recall: 4.6e-05
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_mean_f1: 0.999942
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_std_f1: 4.6e-05
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_mean_roc_auc: 0.999999
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 |     cv_std_roc_auc: 2e-06
2026-06-17 20:44:49 | INFO     | src.training.model_saver                 | Model saved → C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\models\track_A\logistic_regression.pkl  (1.7 KB)
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 | [Logistic Regression] Summary
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 | Accuracy : 0.999958
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 | F1 Score : 0.999958
2026-06-17 20:44:49 | INFO     | src.utils.metrics_logger                 | ROC AUC  : 1.0
2026-06-17 20:44:49 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:44:49 | INFO     | src.training.trainer                     | Training: Random Forest  |  Track A
2026-06-17 20:44:49 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:45:09 | INFO     | src.training.trainer                     | Training complete: RandomForestClassifier  (188,296 rows, 20.49s)
2026-06-17 20:45:09 | INFO     | src.utils.metrics_logger                 | [Random Forest] Training Time: 20.486s
2026-06-17 20:45:10 | INFO     | src.training.trainer                     | Test evaluation: accuracy=1.0000  f1=1.0000  roc_auc=1.0000
2026-06-17 20:45:10 | INFO     | src.utils.metrics_logger                 | [Random Forest] TEST Metrics
2026-06-17 20:45:10 | INFO     | src.utils.metrics_logger                 |     accuracy: 1.0
2026-06-17 20:45:10 | INFO     | src.utils.metrics_logger                 |     precision: 1.0
2026-06-17 20:45:10 | INFO     | src.utils.metrics_logger                 |     recall: 1.0
2026-06-17 20:45:10 | INFO     | src.utils.metrics_logger                 |     f1: 1.0
2026-06-17 20:45:10 | INFO     | src.utils.metrics_logger                 |     roc_auc: 1.0
2026-06-17 20:45:10 | INFO     | src.utils.metrics_logger                 |     n_test: 47074
2026-06-17 20:45:10 | INFO     | src.utils.metrics_logger                 |     samples: 47074
2026-06-17 20:45:10 | INFO     | src.training.cross_validation            | Starting 5-fold stratified CV  (n=188,296, n_jobs=-1) …
2026-06-17 20:46:34 | INFO     | src.training.cross_validation            |   CV accuracy  : 0.999989 ± 0.000021
2026-06-17 20:46:34 | INFO     | src.training.cross_validation            |   CV precision : 0.999989 ± 0.000021
2026-06-17 20:46:34 | INFO     | src.training.cross_validation            |   CV recall    : 0.999989 ± 0.000021
2026-06-17 20:46:34 | INFO     | src.training.cross_validation            |   CV f1        : 0.999989 ± 0.000021
2026-06-17 20:46:34 | INFO     | src.training.cross_validation            |   CV roc_auc   : 1.000000 ± 0.000000
2026-06-17 20:46:34 | INFO     | src.training.cross_validation            | CV complete in 83.7s  |  ROC AUC: 1.0000 ± 0.0000
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 | [Random Forest] Cross Validation (5 folds)
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_n_splits: 5
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_elapsed_s: 83.73
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_mean_accuracy: 0.999989
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_std_accuracy: 2.1e-05
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_mean_precision: 0.999989
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_std_precision: 2.1e-05
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_mean_recall: 0.999989
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_std_recall: 2.1e-05
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_mean_f1: 0.999989
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_std_f1: 2.1e-05
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_mean_roc_auc: 1.0
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 |     cv_std_roc_auc: 0.0
2026-06-17 20:46:34 | INFO     | src.training.model_saver                 | Model saved → C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\models\track_A\random_forest.pkl  (1800.7 KB)
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 | [Random Forest] Summary
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 | Accuracy : 1.0
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 | F1 Score : 1.0
2026-06-17 20:46:34 | INFO     | src.utils.metrics_logger                 | ROC AUC  : 1.0
2026-06-17 20:46:34 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:46:34 | INFO     | src.training.trainer                     | Training: XGBoost  |  Track A
2026-06-17 20:46:34 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:46:38 | INFO     | src.training.trainer                     | Training complete: XGBClassifier  (188,296 rows, 4.47s)
2026-06-17 20:46:38 | INFO     | src.utils.metrics_logger                 | [XGBoost] Training Time: 4.474s
2026-06-17 20:46:39 | INFO     | src.training.trainer                     | Test evaluation: accuracy=1.0000  f1=1.0000  roc_auc=1.0000
2026-06-17 20:46:39 | INFO     | src.utils.metrics_logger                 | [XGBoost] TEST Metrics
2026-06-17 20:46:39 | INFO     | src.utils.metrics_logger                 |     accuracy: 0.999958
2026-06-17 20:46:39 | INFO     | src.utils.metrics_logger                 |     precision: 0.999958
2026-06-17 20:46:39 | INFO     | src.utils.metrics_logger                 |     recall: 0.999958
2026-06-17 20:46:39 | INFO     | src.utils.metrics_logger                 |     f1: 0.999958
2026-06-17 20:46:39 | INFO     | src.utils.metrics_logger                 |     roc_auc: 1.0
2026-06-17 20:46:39 | INFO     | src.utils.metrics_logger                 |     n_test: 47074
2026-06-17 20:46:39 | INFO     | src.utils.metrics_logger                 |     samples: 47074
2026-06-17 20:46:39 | INFO     | src.training.cross_validation            | Starting 5-fold stratified CV  (n=188,296, n_jobs=-1) …
2026-06-17 20:46:57 | INFO     | src.training.cross_validation            |   CV accuracy  : 0.999963 ± 0.000052
2026-06-17 20:46:57 | INFO     | src.training.cross_validation            |   CV precision : 0.999963 ± 0.000052
2026-06-17 20:46:57 | INFO     | src.training.cross_validation            |   CV recall    : 0.999963 ± 0.000052
2026-06-17 20:46:57 | INFO     | src.training.cross_validation            |   CV f1        : 0.999963 ± 0.000052
2026-06-17 20:46:57 | INFO     | src.training.cross_validation            |   CV roc_auc   : 1.000000 ± 0.000000
2026-06-17 20:46:57 | INFO     | src.training.cross_validation            | CV complete in 18.5s  |  ROC AUC: 1.0000 ± 0.0000
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 | [XGBoost] Cross Validation (5 folds)
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_n_splits: 5
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_elapsed_s: 18.48
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_mean_accuracy: 0.999963
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_std_accuracy: 5.2e-05
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_mean_precision: 0.999963
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_std_precision: 5.2e-05
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_mean_recall: 0.999963
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_std_recall: 5.2e-05
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_mean_f1: 0.999963
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_std_f1: 5.2e-05
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_mean_roc_auc: 1.0
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 |     cv_std_roc_auc: 0.0
2026-06-17 20:46:57 | INFO     | src.training.model_saver                 | Model saved → C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\models\track_A\xgboost.pkl  (35.4 KB)
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 | [XGBoost] Summary
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 | Accuracy : 0.999958
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 | F1 Score : 0.999958
2026-06-17 20:46:57 | INFO     | src.utils.metrics_logger                 | ROC AUC  : 1.0
2026-06-17 20:46:57 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:46:57 | INFO     | src.training.trainer                     | Training: LightGBM  |  Track A
2026-06-17 20:46:57 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:47:00 | INFO     | src.training.trainer                     | Training complete: LGBMClassifier  (188,296 rows, 2.77s)
2026-06-17 20:47:00 | INFO     | src.utils.metrics_logger                 | [LightGBM] Training Time: 2.774s
2026-06-17 20:47:01 | INFO     | src.training.trainer                     | Test evaluation: accuracy=1.0000  f1=1.0000  roc_auc=1.0000
2026-06-17 20:47:01 | INFO     | src.utils.metrics_logger                 | [LightGBM] TEST Metrics
2026-06-17 20:47:01 | INFO     | src.utils.metrics_logger                 |     accuracy: 1.0
2026-06-17 20:47:01 | INFO     | src.utils.metrics_logger                 |     precision: 1.0
2026-06-17 20:47:01 | INFO     | src.utils.metrics_logger                 |     recall: 1.0
2026-06-17 20:47:01 | INFO     | src.utils.metrics_logger                 |     f1: 1.0
2026-06-17 20:47:01 | INFO     | src.utils.metrics_logger                 |     roc_auc: 1.0
2026-06-17 20:47:01 | INFO     | src.utils.metrics_logger                 |     n_test: 47074
2026-06-17 20:47:01 | INFO     | src.utils.metrics_logger                 |     samples: 47074
2026-06-17 20:47:01 | INFO     | src.training.cross_validation            | Starting 5-fold stratified CV  (n=188,296, n_jobs=-1) …
2026-06-17 20:47:16 | INFO     | src.training.cross_validation            |   CV accuracy  : 0.999995 ± 0.000011
2026-06-17 20:47:16 | INFO     | src.training.cross_validation            |   CV precision : 0.999995 ± 0.000011
2026-06-17 20:47:16 | INFO     | src.training.cross_validation            |   CV recall    : 0.999995 ± 0.000011
2026-06-17 20:47:16 | INFO     | src.training.cross_validation            |   CV f1        : 0.999995 ± 0.000011
2026-06-17 20:47:16 | INFO     | src.training.cross_validation            |   CV roc_auc   : 1.000000 ± 0.000000
2026-06-17 20:47:16 | INFO     | src.training.cross_validation            | CV complete in 15.2s  |  ROC AUC: 1.0000 ± 0.0000
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 | [LightGBM] Cross Validation (5 folds)
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_n_splits: 5
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_elapsed_s: 15.16
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_mean_accuracy: 0.999995
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_std_accuracy: 1.1e-05
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_mean_precision: 0.999995
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_std_precision: 1.1e-05
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_mean_recall: 0.999995
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_std_recall: 1.1e-05
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_mean_f1: 0.999995
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_std_f1: 1.1e-05
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_mean_roc_auc: 1.0
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 |     cv_std_roc_auc: 0.0
2026-06-17 20:47:16 | INFO     | src.training.model_saver                 | Model saved → C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\models\track_A\lightgbm.pkl  (79.9 KB)
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 | [LightGBM] Summary
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 | Accuracy : 1.0
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 | F1 Score : 1.0
2026-06-17 20:47:16 | INFO     | src.utils.metrics_logger                 | ROC AUC  : 1.0
2026-06-17 20:47:16 | INFO     | src.training.trainer                     | =======================================================
2026-06-17 20:47:16 | INFO     | src.training.trainer                     | TRACK A TRAINING COMPLETE — 4 models
2026-06-17 20:47:16 | INFO     | src.training.trainer                     | =======================================================
2026-06-17 20:47:16 | INFO     | src.models.logistic_regression           | Logistic Regression initialized
2026-06-17 20:47:16 | DEBUG    | src.training.model_registry              | Track B: registered 'logistic_regression' (LogisticRegression)
2026-06-17 20:47:16 | INFO     | src.models.random_forest                 | Random Forest initialized
2026-06-17 20:47:16 | DEBUG    | src.training.model_registry              | Track B: registered 'random_forest' (RandomForestClassifier)
2026-06-17 20:47:16 | DEBUG    | src.models.xgboost_model                 | Created XGBoost (XGBClassifier): n_estimators=300, lr=0.05
2026-06-17 20:47:16 | DEBUG    | src.training.model_registry              | Track B: registered 'xgboost' (XGBClassifier)
2026-06-17 20:47:16 | DEBUG    | src.models.lightgbm_model                | Created LightGBM (LGBMClassifier): n_estimators=300, num_leaves=63
2026-06-17 20:47:16 | DEBUG    | src.training.model_registry              | Track B: registered 'lightgbm' (LGBMClassifier)
2026-06-17 20:47:16 | INFO     | src.training.model_registry              | Model registry: 4 models for Track B: ['logistic_regression', 'random_forest', 'xgboost', 'lightgbm']
2026-06-17 20:47:16 | INFO     | src.training.trainer                     | =======================================================
2026-06-17 20:47:16 | INFO     | src.training.trainer                     | TRACK B — TRAINING 4 MODELS
2026-06-17 20:47:16 | INFO     | src.training.trainer                     | =======================================================
2026-06-17 20:47:16 | INFO     | src.training.trainer                     | Loading Track B preprocessed data …
2026-06-17 20:47:18 | INFO     | src.training.trainer                     | Track B loaded: X_train=(188296, 56)  X_test=(47074, 56)  y_train=188,296  y_test=47,074
2026-06-17 20:47:18 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:47:18 | INFO     | src.training.trainer                     | Training: Logistic Regression  |  Track B
2026-06-17 20:47:18 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:47:21 | INFO     | src.training.trainer                     | Training complete: LogisticRegression  (188,296 rows, 2.89s)
2026-06-17 20:47:21 | INFO     | src.utils.metrics_logger                 | [Logistic Regression] Training Time: 2.891s
2026-06-17 20:47:21 | INFO     | src.training.trainer                     | Test evaluation: accuracy=0.9999  f1=0.9999  roc_auc=1.0000
2026-06-17 20:47:21 | INFO     | src.utils.metrics_logger                 | [Logistic Regression] TEST Metrics
2026-06-17 20:47:21 | INFO     | src.utils.metrics_logger                 |     accuracy: 0.999936
2026-06-17 20:47:21 | INFO     | src.utils.metrics_logger                 |     precision: 0.999936
2026-06-17 20:47:21 | INFO     | src.utils.metrics_logger                 |     recall: 0.999936
2026-06-17 20:47:21 | INFO     | src.utils.metrics_logger                 |     f1: 0.999936
2026-06-17 20:47:21 | INFO     | src.utils.metrics_logger                 |     roc_auc: 1.0
2026-06-17 20:47:21 | INFO     | src.utils.metrics_logger                 |     n_test: 47074
2026-06-17 20:47:21 | INFO     | src.utils.metrics_logger                 |     samples: 47074
2026-06-17 20:47:21 | INFO     | src.training.cross_validation            | Starting 5-fold stratified CV  (n=188,296, n_jobs=-1) …
2026-06-17 20:47:28 | INFO     | src.training.cross_validation            |   CV accuracy  : 0.999846 ± 0.000068
2026-06-17 20:47:28 | INFO     | src.training.cross_validation            |   CV precision : 0.999846 ± 0.000068
2026-06-17 20:47:29 | INFO     | src.training.cross_validation            |   CV recall    : 0.999846 ± 0.000068
2026-06-17 20:47:29 | INFO     | src.training.cross_validation            |   CV f1        : 0.999846 ± 0.000068
2026-06-17 20:47:29 | INFO     | src.training.cross_validation            |   CV roc_auc   : 0.999993 ± 0.000007
2026-06-17 20:47:29 | INFO     | src.training.cross_validation            | CV complete in 7.4s  |  ROC AUC: 1.0000 ± 0.0000
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 | [Logistic Regression] Cross Validation (5 folds)
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_n_splits: 5
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_elapsed_s: 7.37
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_mean_accuracy: 0.999846
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_std_accuracy: 6.8e-05
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_mean_precision: 0.999846
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_std_precision: 6.8e-05
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_mean_recall: 0.999846
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_std_recall: 6.8e-05
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_mean_f1: 0.999846
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_std_f1: 6.8e-05
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_mean_roc_auc: 0.999993
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 |     cv_std_roc_auc: 7e-06
2026-06-17 20:47:29 | INFO     | src.training.model_saver                 | Model saved → C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\models\track_B\logistic_regression.pkl  (1.6 KB)
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 | [Logistic Regression] Summary
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 | Accuracy : 0.999936
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 | F1 Score : 0.999936
2026-06-17 20:47:29 | INFO     | src.utils.metrics_logger                 | ROC AUC  : 1.0
2026-06-17 20:47:29 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:47:29 | INFO     | src.training.trainer                     | Training: Random Forest  |  Track B
2026-06-17 20:47:29 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:47:58 | INFO     | src.training.trainer                     | Training complete: RandomForestClassifier  (188,296 rows, 29.62s)
2026-06-17 20:47:58 | INFO     | src.utils.metrics_logger                 | [Random Forest] Training Time: 29.625s
2026-06-17 20:47:59 | INFO     | src.training.trainer                     | Test evaluation: accuracy=0.9999  f1=0.9999  roc_auc=1.0000
2026-06-17 20:47:59 | INFO     | src.utils.metrics_logger                 | [Random Forest] TEST Metrics
2026-06-17 20:47:59 | INFO     | src.utils.metrics_logger                 |     accuracy: 0.999851
2026-06-17 20:47:59 | INFO     | src.utils.metrics_logger                 |     precision: 0.999851
2026-06-17 20:47:59 | INFO     | src.utils.metrics_logger                 |     recall: 0.999851
2026-06-17 20:47:59 | INFO     | src.utils.metrics_logger                 |     f1: 0.999851
2026-06-17 20:47:59 | INFO     | src.utils.metrics_logger                 |     roc_auc: 1.0
2026-06-17 20:47:59 | INFO     | src.utils.metrics_logger                 |     n_test: 47074
2026-06-17 20:47:59 | INFO     | src.utils.metrics_logger                 |     samples: 47074
2026-06-17 20:47:59 | INFO     | src.training.cross_validation            | Starting 5-fold stratified CV  (n=188,296, n_jobs=-1) …
2026-06-17 20:50:01 | INFO     | src.training.cross_validation            |   CV accuracy  : 0.999846 ± 0.000051
2026-06-17 20:50:01 | INFO     | src.training.cross_validation            |   CV precision : 0.999846 ± 0.000051
2026-06-17 20:50:01 | INFO     | src.training.cross_validation            |   CV recall    : 0.999846 ± 0.000051
2026-06-17 20:50:01 | INFO     | src.training.cross_validation            |   CV f1        : 0.999846 ± 0.000051
2026-06-17 20:50:01 | INFO     | src.training.cross_validation            |   CV roc_auc   : 0.999999 ± 0.000001
2026-06-17 20:50:01 | INFO     | src.training.cross_validation            | CV complete in 122.0s  |  ROC AUC: 1.0000 ± 0.0000
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 | [Random Forest] Cross Validation (5 folds)
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_n_splits: 5
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_elapsed_s: 122.02
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_mean_accuracy: 0.999846
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_std_accuracy: 5.1e-05
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_mean_precision: 0.999846
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_std_precision: 5.1e-05
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_mean_recall: 0.999846
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_std_recall: 5.1e-05
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_mean_f1: 0.999846
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_std_f1: 5.1e-05
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_mean_roc_auc: 0.999999
2026-06-17 20:50:01 | INFO     | src.utils.metrics_logger                 |     cv_std_roc_auc: 1e-06
2026-06-17 20:50:02 | INFO     | src.training.model_saver                 | Model saved → C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\models\track_B\random_forest.pkl  (4662.9 KB)
2026-06-17 20:50:02 | INFO     | src.utils.metrics_logger                 | [Random Forest] Summary
2026-06-17 20:50:02 | INFO     | src.utils.metrics_logger                 | Accuracy : 0.999851
2026-06-17 20:50:02 | INFO     | src.utils.metrics_logger                 | F1 Score : 0.999851
2026-06-17 20:50:02 | INFO     | src.utils.metrics_logger                 | ROC AUC  : 1.0
2026-06-17 20:50:02 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:50:02 | INFO     | src.training.trainer                     | Training: XGBoost  |  Track B
2026-06-17 20:50:02 | INFO     | src.training.trainer                     | ──────────────────────────────────────────────────
2026-06-17 20:50:10 | INFO     | src.training.trainer                     | Training complete: XGBClassifier  (188,296 rows, 7.95s)
2026-06-17 20:50:10 | INFO     | src.utils.metrics_logger                 | [XGBoost] Training Time: 7.949s
2026-06-17 20:50:10 | INFO     | src.training.trainer                     | Test evaluation: accuracy=0.9999  f1=0.9999  roc_auc=1.0000
2026-06-17 20:50:10 | INFO     | src.utils.metrics_logger                 | [XGBoost] TEST Metrics
2026-06-17 20:50:10 | INFO     | src.utils.metrics_logger                 |     accuracy: 0.999894
2026-06-17 20:50:10 | INFO     | src.utils.metrics_logger                 |     precision: 0.999894
2026-06-17 20:50:10 | INFO     | src.utils.metrics_logger                 |     recall: 0.999894
2026-06-17 20:50:10 | INFO     | src.utils.metrics_logger                 |     f1: 0.999894
2026-06-17 20:50:10 | INFO     | src.utils.metrics_logger                 |     roc_auc: 1.0
2026-06-17 20:50:10 | INFO     | src.utils.metrics_logger                 |     n_test: 47074
2026-06-17 20:50:10 | INFO     | src.utils.metrics_logger                 |     samples: 47074
2026-06-17 20:50:10 | INFO     | src.training.cross_validation            | Starting 5-fold stratified CV  (n=188,296, n_jobs=-1) …
2026-06-17 20:50:33 | INFO     | src.training.cross_validation            |   CV accuracy  : 0.999867 ± 0.000050
2026-06-17 20:50:33 | INFO     | src.training.cross_validation            |   CV precision : 0.999867 ± 0.000050
2026-06-17 20:50:33 | INFO     | src.training.cross_validation            |   CV recall    : 0.999867 ± 0.000050
2026-06-17 20:50:33 | INFO     | src.training.cross_validation            |   CV f1        : 0.999867 ± 0.000050
2026-06-17 20:50:33 | INFO     | src.training.cross_validation            |   CV roc_auc   : 0.999999 ± 0.000002
2026-06-17 20:50:33 | INFO     | src.training.cross_validation            | CV complete in 22.9s  |  ROC AUC: 1.0000 ± 0.0000
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 | [XGBoost] Cross Validation (5 folds)
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_n_splits: 5
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_elapsed_s: 22.9
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_mean_accuracy: 0.999867
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_std_accuracy: 5e-05
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_mean_precision: 0.999867
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_std_precision: 5e-05
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_mean_recall: 0.999867
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_std_recall: 5e-05
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_mean_f1: 0.999867
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_std_f1: 5e-05
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_mean_roc_auc: 0.999999
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 |     cv_std_roc_auc: 2e-06
2026-06-17 20:50:33 | INFO     | src.training.model_saver                 | Model saved → C:\Users\admin\Desktop\VS CODE\Explainable-Bias-Aware-Phishing-Detection\outputs\models\track_B\xgboost.pkl  (117.4 KB)
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 | [XGBoost] Summary
2026-06-17 20:50:33 | INFO     | src.utils.metrics_logger                 | Accuracy : 0.999894
